-73,-71,-17
-73,-71,-15
-73,-71,-13
-73,-71,-11
-73,-71,-9
-73,-71,-7
-73,-71,-5
-73,-71,-3
-73,-71,-1
-73,-71,1
-73,-71,3
-73,-71,5
-73,-71,7
-73,-71,9
-73,-71,11
-73,-71,13
-73,-71,15
-73,-71,17
-73,-71,19
-73,-71,21
-73,-71,23
-73,-71,25
-73,-71,27
-73,-71,29
-73,-71,31
-73,-71,33
-73,-71,35
-73,-71,37
-73,-71,39
-73,-71,41
-73,-71,43
-73,-71,45
-73,-71,47
-73,-71,49
-73,-71,51
-73,-71,53
-73,-71,55
-73,-71,57
-73,-71,59
-73,-71,61
-73,-71,63
-73,-71,65
-73,-71,67
-73,-71,69
-73,-71,71
-73,-69,-39
-73,-69,-37
-73,-69,-35
-73,-69,-33
-73,-69,-31
-73,-69,-29
-73,-69,-27
-73,-69,-25
-73,-69,-23
-73,-69,-21
-73,-69,-19
-73,-69,-17
-73,-69,-15
-73,-69,-13
-73,-69,-11
-73,-69,-9
-73,-69,-7
-73,-69,-5
-73,-69,-3
-73,-69,-1
-73,-69,1
-73,-69,3
-73,-69,5
-73,-69,7
-73,-69,9
-73,-69,11
-73,-69,13
-73,-69,15
-73,-69,17
-73,-69,19
-73,-69,21
-73,-69,23
-73,-69,25
-73,-69,27
-73,-69,29
-73,-69,31
-73,-69,33
-73,-69,35
-73,-69,37
-73,-69,39
-73,-69,41
-73,-69,43
-73,-69,45
-73,-69,47
-73,-69,49
-73,-69,51
-73,-69,53
-73,-69,55
-73,-69,57
-73,-69,59
-73,-69,61
-73,-69,63
-73,-69,65
-73,-69,67
-73,-69,69
-73,-69,71
-73,-67,-39
-73,-67,-37
-73,-67,-35
-73,-67,-33
-73,-67,-31
-73,-67,-29
-73,-67,-27
-73,-67,-25
-73,-67,-23
-73,-67,-21
-73,-67,-19
-73,-67,-17
-73,-67,-15
-73,-67,-13
-73,-67,-11
-73,-67,-9
-73,-67,-7
-73,-67,-5
-73,-67,-3
-73,-67,-1
-73,-67,1
-73,-67,3
-73,-67,5
-73,-67,7
-73,-67,9
-73,-67,11
-73,-67,13
-73,-67,15
-73,-67,17
-73,-67,19
-73,-67,21
-73,-67,23
-73,-67,25
-73,-67,27
-73,-67,29
-73,-67,31
-73,-67,33
-73,-67,35
-73,-67,37
-73,-67,39
-73,-67,41
-73,-67,43
-73,-67,45
-73,-67,47
-73,-67,49
-73,-67,51
-73,-67,53
-73,-67,55
-73,-67,57
-73,-67,59
-73,-67,61
-73,-67,63
-73,-67,65
-73,-67,67
-73,-67,69
-73,-67,71
-73,-65,-39
-73,-65,-37
-73,-65,-35
-73,-65,-33
-73,-65,-31
-73,-65,-29
-73,-65,-27
-73,-65,-25
-73,-65,-23
-73,-65,-21
-73,-65,-19
-73,-65,-17
-73,-65,-15
-73,-65,-13
-73,-65,-11
-73,-65,-9
-73,-65,-7
-73,-65,-5
-73,-65,-3
-73,-65,-1
-73,-65,1
-73,-65,3
-73,-65,5
-73,-65,7
-73,-65,9
-73,-65,11
-73,-65,13
-73,-65,15
-73,-65,17
-73,-65,19
-73,-65,21
-73,-65,23
-73,-65,25
-73,-65,27
-73,-65,29
-73,-65,31
-73,-65,33
-73,-65,35
-73,-65,37
-73,-65,39
-73,-65,41
-73,-65,43
-73,-65,45
-73,-65,47
-73,-65,49
-73,-65,51
-73,-65,53
-73,-65,55
-73,-65,57
-73,-65,59
-73,-65,61
-73,-65,63
-73,-65,65
-73,-65,67
-73,-65,69
-73,-65,71
-73,-63,-39
-73,-63,-37
-73,-63,-35
-73,-63,-33
-73,-63,-31
-73,-63,-29
-73,-63,-27
-73,-63,-25
-73,-63,-23
-73,-63,-21
-73,-63,-19
-73,-63,-17
-73,-63,-15
-73,-63,-13
-73,-63,-11
-73,-63,-9
-73,-63,-7
-73,-63,-5
-73,-63,-3
-73,-63,-1
-73,-63,1
-73,-63,3
-73,-63,5
-73,-63,7
-73,-63,9
-73,-63,11
-73,-63,13
-73,-63,15
-73,-63,17
-73,-63,19
-73,-63,21
-73,-63,23
-73,-63,25
-73,-63,27
-73,-63,29
-73,-63,31
-73,-63,33
-73,-63,35
-73,-63,37
-73,-63,39
-73,-63,41
-73,-63,43
-73,-63,45
-73,-63,47
-73,-63,49
-73,-63,51
-73,-63,53
-73,-63,55
-73,-63,57
-73,-63,59
-73,-63,61
-73,-63,63
-73,-63,65
-73,-63,67
-73,-63,69
-73,-63,71
-73,-61,-39
-73,-61,-37
-73,-61,-35
-73,-61,-33
-73,-61,-31
-73,-61,-29
-73,-61,-27
-73,-61,-25
-73,-61,-23
-73,-61,-21
-73,-61,-19
-73,-61,-17
-73,-61,-15
-73,-61,-13
-73,-61,-11
-73,-61,-9
-73,-61,-7
-73,-61,-5
-73,-61,-3
-73,-61,-1
-73,-61,1
-73,-61,3
-73,-61,5
-73,-61,7
-73,-61,9
-73,-61,11
-73,-61,13
-73,-61,15
-73,-61,17
-73,-61,19
-73,-61,21
-73,-61,23
-73,-61,25
-73,-61,27
-73,-61,29
-73,-61,31
-73,-61,33
-73,-61,35
-73,-61,37
-73,-61,39
-73,-61,41
-73,-61,43
-73,-61,45
-73,-61,47
-73,-61,49
-73,-61,51
-73,-61,53
-73,-61,55
-73,-61,57
-73,-61,59
-73,-61,61
-73,-61,63
-73,-61,65
-73,-61,67
-73,-61,69
-73,-61,71
-73,-59,-39
-73,-59,-37
-73,-59,-35
-73,-59,-33
-73,-59,-31
-73,-59,-29
-73,-59,-27
-73,-59,-25
-73,-59,-23
-73,-59,-21
-73,-59,-19
-73,-59,-17
-73,-59,-15
-73,-59,-13
-73,-59,-11
-73,-59,-9
-73,-59,-7
-73,-59,-5
-73,-59,-3
-73,-59,-1
-73,-59,1
-73,-59,3
-73,-59,5
-73,-59,7
-73,-59,9
-73,-59,11
-73,-59,13
-73,-59,15
-73,-59,17
-73,-59,19
-73,-59,21
-73,-59,23
-73,-59,25
-73,-59,27
-73,-59,29
-73,-59,31
-73,-59,33
-73,-59,35
-73,-59,37
-73,-59,39
-73,-59,41
-73,-59,43
-73,-59,45
-73,-59,47
-73,-59,49
-73,-59,51
-73,-59,53
-73,-59,55
-73,-59,57
-73,-59,59
-73,-59,61
-73,-59,63
-73,-59,65
-73,-59,67
-73,-59,69
-73,-59,71
-73,-57,-39
-73,-57,-37
-73,-57,-35
-73,-57,-33
-73,-57,-31
-73,-57,-29
-73,-57,-27
-73,-57,-25
-73,-57,-23
-73,-57,-21
-73,-57,-19
-73,-57,-17
-73,-57,-15
-73,-57,-13
-73,-57,-11
-73,-57,-9
-73,-57,-7
-73,-57,-5
-73,-57,-3
-73,-57,-1
-73,-57,1
-73,-57,3
-73,-57,5
-73,-57,7
-73,-57,9
-73,-57,11
-73,-57,13
-73,-57,15
-73,-57,17
-73,-57,19
-73,-57,21
-73,-57,23
-73,-57,25
-73,-57,27
-73,-57,29
-73,-57,31
-73,-57,33
-73,-57,35
-73,-57,37
-73,-57,39
-73,-57,41
-73,-57,43
-73,-57,45
-73,-57,47
-73,-57,49
-73,-57,51
-73,-57,53
-73,-57,55
-73,-57,57
-73,-57,59
-73,-57,61
-73,-57,63
-73,-57,65
-73,-57,67
-73,-57,69
-73,-57,71
-73,-55,-39
-73,-55,-37
-73,-55,-35
-73,-55,-33
-73,-55,-31
-73,-55,-29
-73,-55,-27
-73,-55,-25
-73,-55,-23
-73,-55,-21
-73,-55,-19
-73,-55,-17
-73,-55,-15
-73,-55,-13
-73,-55,-11
-73,-55,-9
-73,-55,-7
-73,-55,-5
-73,-55,-3
-73,-55,-1
-73,-55,1
-73,-55,3
-73,-55,5
-73,-55,7
-73,-55,9
-73,-55,11
-73,-55,13
-73,-55,15
-73,-55,17
-73,-55,19
-73,-55,21
-73,-55,23
-73,-55,25
-73,-55,27
-73,-55,29
-73,-55,31
-73,-55,33
-73,-55,35
-73,-55,37
-73,-55,39
-73,-55,41
-73,-55,43
-73,-55,45
-73,-55,47
-73,-55,49
-73,-55,51
-73,-55,53
-73,-55,55
-73,-55,57
-73,-55,59
-73,-55,61
-73,-55,63
-73,-55,65
-73,-55,67
-73,-55,69
-73,-55,71
-73,-53,-39
-73,-53,-37
-73,-53,-35
-73,-53,-33
-73,-53,-31
-73,-53,-29
-73,-53,-27
-73,-53,-25
-73,-53,-23
-73,-53,-21
-73,-53,-19
-73,-53,-17
-73,-53,-15
-73,-53,-13
-73,-53,-11
-73,-53,-9
-73,-53,-7
-73,-53,-5
-73,-53,-3
-73,-53,-1
-73,-53,1
-73,-53,3
-73,-53,5
-73,-53,7
-73,-53,9
-73,-53,11
-73,-53,13
-73,-53,15
-73,-53,17
-73,-53,19
-73,-53,21
-73,-53,23
-73,-53,25
-73,-53,27
-73,-53,29
-73,-53,31
-73,-53,33
-73,-53,35
-73,-53,37
-73,-53,39
-73,-53,41
-73,-53,43
-73,-53,45
-73,-53,47
-73,-53,49
-73,-53,51
-73,-53,53
-73,-53,55
-73,-53,57
-73,-53,59
-73,-53,61
-73,-53,63
-73,-53,65
-73,-53,67
-73,-53,69
-73,-53,71
-73,-51,-39
-73,-51,-37
-73,-51,-35
-73,-51,-33
-73,-51,-31
-73,-51,-29
-73,-51,-27
-73,-51,-25
-73,-51,-23
-73,-51,-21
-73,-51,-19
-73,-51,-17
-73,-51,-15
-73,-51,-13
-73,-51,-11
-73,-51,-9
-73,-51,-7
-73,-51,-5
-73,-51,-3
-73,-51,-1
-73,-51,1
-73,-51,3
-73,-51,5
-73,-51,7
-73,-51,9
-73,-51,11
-73,-51,13
-73,-51,15
-73,-51,17
-73,-51,19
-73,-51,21
-73,-51,23
-73,-51,25
-73,-51,27
-73,-51,29
-73,-51,31
-73,-51,33
-73,-51,35
-73,-51,37
-73,-51,39
-73,-51,41
-73,-51,43
-73,-51,45
-73,-51,47
-73,-51,49
-73,-51,51
-73,-51,53
-73,-51,55
-73,-51,57
-73,-51,59
-73,-51,61
-73,-51,63
-73,-51,65
-73,-51,67
-73,-51,69
-73,-51,71
-73,-49,-39
-73,-49,-37
-73,-49,-35
-73,-49,-33
-73,-49,-31
-73,-49,-29
-73,-49,-27
-73,-49,-25
-73,-49,-23
-73,-49,-21
-73,-49,-19
-73,-49,-17
-73,-49,-15
-73,-49,-13
-73,-49,-11
-73,-49,-9
-73,-49,-7
-73,-49,-5
-73,-49,-3
-73,-49,-1
-73,-49,1
-73,-49,3
-73,-49,5
-73,-49,7
-73,-49,9
-73,-49,11
-73,-49,13
-73,-49,15
-73,-49,17
-73,-49,19
-73,-49,21
-73,-49,23
-73,-49,25
-73,-49,27
-73,-49,29
-73,-49,31
-73,-49,33
-73,-49,35
-73,-49,37
-73,-49,39
-73,-49,41
-73,-49,43
-73,-49,45
-73,-49,47
-73,-49,49
-73,-49,51
-73,-49,53
-73,-49,55
-73,-49,57
-73,-49,59
-73,-49,61
-73,-49,63
-73,-49,65
-73,-49,67
-73,-49,69
-73,-49,71
-73,-47,-39
-73,-47,-37
-73,-47,-35
-73,-47,-33
-73,-47,-31
-73,-47,-29
-73,-47,-27
-73,-47,-25
-73,-47,-23
-73,-47,-21
-73,-47,-19
-73,-47,-17
-73,-47,-15
-73,-47,-13
-73,-47,-11
-73,-47,-9
-73,-47,-7
-73,-47,-5
-73,-47,-3
-73,-47,-1
-73,-47,1
-73,-47,3
-73,-47,5
-73,-47,7
-73,-47,9
-73,-47,11
-73,-47,13
-73,-47,15
-73,-47,17
-73,-47,19
-73,-47,21
-73,-47,23
-73,-47,25
-73,-47,27
-73,-47,29
-73,-47,31
-73,-47,33
-73,-47,35
-73,-47,37
-73,-47,39
-73,-47,41
-73,-47,43
-73,-47,45
-73,-47,47
-73,-47,49
-73,-47,51
-73,-47,53
-73,-47,55
-73,-47,57
-73,-47,59
-73,-47,61
-73,-47,63
-73,-47,65
-73,-47,67
-73,-47,69
-73,-47,71
-73,-45,-39
-73,-45,-37
-73,-45,-35
-73,-45,-33
-73,-45,-31
-73,-45,-29
-73,-45,-27
-73,-45,-25
-73,-45,-23
-73,-45,-21
-73,-45,-19
-73,-45,-17
-73,-45,-15
-73,-45,-13
-73,-45,-11
-73,-45,-9
-73,-45,-7
-73,-45,-5
-73,-45,-3
-73,-45,-1
-73,-45,1
-73,-45,3
-73,-45,5
-73,-45,7
-73,-45,9
-73,-45,11
-73,-45,13
-73,-45,15
-73,-45,17
-73,-45,19
-73,-45,21
-73,-45,23
-73,-45,25
-73,-45,27
-73,-45,29
-73,-45,31
-73,-45,33
-73,-45,35
-73,-45,37
-73,-45,39
-73,-45,41
-73,-45,43
-73,-45,45
-73,-45,47
-73,-45,49
-73,-45,51
-73,-45,53
-73,-45,55
-73,-45,57
-73,-45,59
-73,-45,61
-73,-45,63
-73,-45,65
-73,-45,67
-73,-45,69
-73,-45,71
-73,-43,-39
-73,-43,-37
-73,-43,-35
-73,-43,-33
-73,-43,-31
-73,-43,-29
-73,-43,-27
-73,-43,-25
-73,-43,-23
-73,-43,-21
-73,-43,-19
-73,-43,-17
-73,-43,-15
-73,-43,-13
-73,-43,-11
-73,-43,-9
-73,-43,-7
-73,-43,-5
-73,-43,-3
-73,-43,-1
-73,-43,1
-73,-43,3
-73,-43,5
-73,-43,7
-73,-43,9
-73,-43,11
-73,-43,13
-73,-43,15
-73,-43,17
-73,-43,19
-73,-43,21
-73,-43,23
-73,-43,25
-73,-43,27
-73,-43,29
-73,-43,31
-73,-43,33
-73,-43,35
-73,-43,37
-73,-43,39
-73,-43,41
-73,-43,43
-73,-43,45
-73,-43,47
-73,-43,49
-73,-43,51
-73,-43,53
-73,-43,55
-73,-43,57
-73,-43,59
-73,-43,61
-73,-43,63
-73,-43,65
-73,-43,67
-73,-43,69
-73,-43,71
-73,-41,-39
-73,-41,-37
-73,-41,-35
-73,-41,-33
-73,-41,-31
-73,-41,-29
-73,-41,-27
-73,-41,-25
-73,-41,-23
-73,-41,-21
-73,-41,-19
-73,-41,-17
-73,-41,-15
-73,-41,-13
-73,-41,-11
-73,-41,-9
-73,-41,-7
-73,-41,-5
-73,-41,-3
-73,-41,-1
-73,-41,1
-73,-41,3
-73,-41,5
-73,-41,7
-73,-41,9
-73,-41,11
-73,-41,13
-73,-41,15
-73,-41,17
-73,-41,19
-73,-41,21
-73,-41,23
-73,-41,25
-73,-41,27
-73,-41,29
-73,-41,31
-73,-41,33
-73,-41,35
-73,-41,37
-73,-41,39
-73,-41,41
-73,-41,43
-73,-41,45
-73,-41,47
-73,-41,49
-73,-41,51
-73,-41,53
-73,-41,55
-73,-41,57
-73,-41,59
-73,-41,61
-73,-41,63
-73,-41,65
-73,-41,67
-73,-41,69
-73,-41,71
-73,-39,-39
-73,-39,-37
-73,-39,-35
-73,-39,-33
-73,-39,-31
-73,-39,-29
-73,-39,-27
-73,-39,-25
-73,-39,-23
-73,-39,-21
-73,-39,-19
-73,-39,-17
-73,-39,-15
-73,-39,-13
